C:\Users\Filip\Documents\bakalarska_prace\files\all_2_cropped.bnx
	# hostname=process4
	# $ cd /home/users/khong/data/SQIMIZ6NPNZWXNWU; /home/users3/tanantharaman/tools/6518/avx/RefAligner -i 94242_Accela_8864_DLE-1_SQIMIZ6NPNZWXNWU_F1P1_10_12_2018_9_16_44_AM_RawMolecules.bnx -merge -sort-runindexinc -subsetGB 480 150 -bnx -o 94242_Accela_8864_DLE-1_SQIMIZ6NPNZWXNWU_F1P1_10_12_2018_9_16_44_AM_RawMolecules480.bnx -f -maxthreads 48
	# CompileDir= /home/users3/tanantharaman/tools/6518/6518 CompileCmd=/opt/gcc-5.4.0TSAN/bin/g++ -B/opt/binutils-2.27  -fopenmp -Ofast -mavx -mfpmath=sse -DUSE_PFLOAT=1 -DUSE_RFLOAT=1 -DUSE_SSE=1 -DUSE_MFLOAT=1 -DUSE_EPOW=1 -I/opt/glibc-2.24/include -DUSE_STATIC -freciprocal-math -fno-signed-zeros -fno-trapping-math -fno-lto-odr-type-merging  -Wl,--dynamic-linker=/opt/glibc-2.24/lib/ld-linux-x86-64.so.2 -Wl,--rpath=/opt/glibc-2.24/lib -Wl,--rpath=/opt/gcc-5.4.0TSAN/lib64 -lrt -lmvec -L/opt/glibc-2.24/lib -L/opt/gcc-5.4.0TSAN/lib64 -static -static-libstdc++ -static-libgcc  SVNversion=6518 $Header: http://svn.bnm.local:81/svn/Informatics/RefAligner/trunk/RefAligner.cpp 6518 2017-06-14 21:34:34Z tanantharaman $
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# BNX File Version:	1.2
	# Label Channels:	1
	# Nickase Recognition Site 1:	cttaag;green_01
	# Bases per Pixel:	500
	#rh SourceFolder	InstrumentSerial	Time	NanoChannelPixelsPerScan	StretchFactor	BasesPerPixel	NumberofScans	ChipId	FlowCell	SNRFilterType	MinMoleculeLength	MinLabelSNR	RunId
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2742	-	2018-03-15 10:59:25 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	216
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2811	-	2018-03-15 11:24:35 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	217
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2812	-	2018-03-15 11:25:28 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	218
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2821	-	2018-03-15 11:26:29 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	219
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2822	-	2018-03-15 11:27:21 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	220
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2831	-	2018-03-15 11:28:24 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	221
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2832	-	2018-03-15 11:29:18 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	222
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2841	-	2018-03-15 11:30:16 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	223
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort2842	-	2018-03-15 11:31:09 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	224
	# Number of Molecules:	5339529
	#0h LabelChannel	MoleculeID	Length	AvgIntensity	SNR	NumberofLabels	OriginalMoleculeId	ScanNumber	ScanDirection	ChipId	Flowcell	RunId	Column	StartFOV	StartX	StartY	EndFOV	EndX	EndY	GlobalScanNumber
	#0f int	 int	 float	float	float	int	int	int	int	string	int	int	int	int	int	int	int	int	int	int
	#1h LabelChannel	LabelPositions[N]
	#1f int	float
	#Qh QualityScoreID	QualityScores[N]
	#Qf string	float[N]
	# Quality Score QX11: Label SNR for channel 1
	# Quality Score QX12: Label Intensity for channel 1
C:\Users\Filip\Documents\bakalarska_prace\files\exp_refineFinal1_r.cmap
	# hostname=argexpr3.vsb.cz
	# $ cd /data1/bionano/compute/jobs/497; /home/bionano/tools/access/1.0/../../pipeline/1.0/RefAligner/1.0/RefAligner -ref /data1/bionano/share/jobs/497/hg38_DLE1_0kb_0labels.cmap -o /data1/bionano/compute/jobs/497/output/contigs/alignmolvref/merge/exp_refineFinal1 -i /data1/bionano/compute/jobs/497/output/contigs/auto_noise/autoNoise1_rescaled.bnx -f -stdout -stderr -maxthreads 56 -usecolor 1 -FP 2.0 -FN 0.10 -sf 0.12 -sd 0.0 -sr 0.03 -res 3.1 -resSD 0.75 -readparameters /data1/bionano/compute/jobs/497/output/contigs/auto_noise/autoNoise1.errbin -output-veto-filter (intervals.txt|\.map)$ -T 1e-11 -A 8 -L 80 -S -1000 -nosplit 2 -biaswt 0.0 -biaswtEnd 0.0 -biaswtOutlier 0.0 -res 3.1 -resSD 0.75 -extend 1 -BestRef 1 -BestRefPV 1 -maptype 0 -PVres 2 -PVendoutlier -AlignRes 1.5 -hashrange 1 -HSDrange 1.0 -hashoffset 1 -hashMultiMatch 30 5 -insertThreads 4 -finalsort-sitesdec -RAmem 3 300 -f -maxInterval 1000 -MinSD 0.0 -minlen 120 -minsites 9 -minlen 150 -maxsites 750 -maxSiteDensity 30 -maxContigSiteDensity 40 -MaxSD 0.12 -MaxSR 0.03 -MaxSF 0.15 -outlier 0.0001 -endoutlier 0.0001 -sf 0.25 -sd 0.11 -minsites 9 -hashgen 5 4 2.4 1.4 0.05 5.0 1 1 2 -hash -hashdelta 14 10 24 -mres 0.9 -hashGC 300 -hashT2 1 -insertThreads 4 -XMAPmapWT 1 -rres 0.9 -maxmem 120 -maxvirtmem 0
	# CompileDir= /home/users4/tanantharaman/branches/Solve3.5/10330.10436rel/10330.10436rel CompileCmd=/opt/gcc-8.3.0/bin/g++ -B/opt/binutils-2.30 -fopenmp -Ofast -mavx512f -mavx512bw -mavx512cd -mavx512dq -mfpmath=sse -DUSE_PFLOAT=1 -DUSE_RFLOAT=1 -DUSE_SSE=1 -DUSE_MFLOAT=1 -DUSE_EPOW=1 -I/opt/glibc-2.27/include -DUSE_STATIC -freciprocal-math -fno-signed-zeros -fno-trapping-math -fno-tree-vectorize -DRELEASE=1 -fno-lto-odr-type-merging  -std=gnu++98  -Wl,--dynamic-linker=/opt/glibc-2.27/lib/ld-linux-x86-64.so.2 -Wl,--rpath=/opt/glibc-2.27/lib -Wl,--rpath=/opt/gcc-8.3.0/lib64 -lrt -lmvec -L/opt/glibc-2.27/lib -L/opt/gcc-8.3.0/lib64 -static -static-libstdc++ -static-libgcc -s SVNversion=10436 $Header: http://svn.bnm.local:81/svn/Informatics/RefAligner/branches/10330/RefAligner.cpp 10409 2019-12-04 20:28:48Z tanantharaman $
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# CMAP File Version:	0.1
	# Label Channels:	1
	# Nickase Recognition Site 1:	cttaag;green_01
	# Number of Consensus Maps:	24
	# Values corresponding to intervals (StdDev) refer to the interval between current site and next site
	#h CMapId	ContigLength	NumSites	SiteID	LabelChannel	Position	StdDev	Coverage	Occurrence	GmeanSNR	lnSNRsd
	#f int	float	int	int	int	float	float	float	float	float	float
C:\Users\Filip\Documents\bakalarska_prace\files\exp_refineFinal1_r_cropped - Copy.cmap
	# hostname=argexpr3.vsb.cz
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# CMAP File Version:	0.1
	# Label Channels:	1
	# Nickase Recognition Site 1:	cttaag;green_01
	# Number of Testing Maps:	24
	# Number of Testing Maps:	25
	# Number of Testing Maps:	26
	# Values corresponding to intervals (StdDev) refer to the interval between current site and next site
	#h CMapId	ContigLength	NumSites	SiteID	LabelChannel	Position	StdDev	Coverage	Occurrence	GmeanSNR	lnSNRsd
	#f int	float	int	int	int	float	float	float	float	float	float
C:\Users\Filip\Documents\bakalarska_prace\files\exp_refineFinal1_r_cropped copy.cmap
	# hostname=argexpr3.vsb.cz
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# CMAP File Version:	0.1
	# Label Channels:	1
	# Nickase Recognition Site 1:	cttaag;green_01
	# Number of Testing Maps:	24
	# Number of Testing Maps:	25
	# Number of Testing Maps:	26
	# Values corresponding to intervals (StdDev) refer to the interval between current site and next site
	#h CMapId	ContigLength	NumSites	SiteID	LabelChannel	Position	StdDev	Coverage	Occurrence	GmeanSNR	lnSNRsd
	#f int	float	int	int	int	float	float	float	float	float	float
C:\Users\Filip\Documents\bakalarska_prace\files\exp_refineFinal1_r_cropped.cmap
	# hostname=argexpr3.vsb.cz
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# CMAP File Version:	0.1
	# Label Channels:	1
	# Nickase Recognition Site 1:	cttaag;green_01
	# Number of Testing Maps:	74
	# Number of Testing Maps:	75
	# Number of Testing Maps:	76
	# Values corresponding to intervals (StdDev) refer to the interval between current site and next site
	#h CMapId	ContigLength	NumSites	SiteID	LabelChannel	Position	StdDev	Coverage	Occurrence	GmeanSNR	lnSNRsd
	#f int	float	int	int	int	float	float	float	float	float	float
C:\Users\Filip\Documents\bakalarska_prace\files\exp_refineFinal1_r_cropped_duplicity_test.cmap
	# hostname=argexpr3.vsb.cz
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# CMAP File Version:	0.1
	# Label Channels:	1
	# Nickase Recognition Site 1:	cttaag;green_01
	# Number of Testing Maps:	24
	# Number of Testing Maps:	25
	# Number of Testing Maps:	26
	# Values corresponding to intervals (StdDev) refer to the interval between current site and next site
	#h CMapId	ContigLength	NumSites	SiteID	LabelChannel	Position	StdDev	Coverage	Occurrence	GmeanSNR	lnSNRsd
	#f int	float	int	int	int	float	float	float	float	float	float
C:\Users\Filip\Documents\bakalarska_prace\files\exp_refineFinal1_cropped.xmap
	# hostname=argexpr3.vsb.cz
	# $ cd /data1/bionano/compute/jobs/497; /home/bionano/tools/access/1.0/../../pipeline/1.0/RefAligner/1.0/RefAligner -ref /data1/bionano/share/jobs/497/hg38_DLE1_0kb_0labels.cmap -o /data1/bionano/compute/jobs/497/output/contigs/alignmolvref/merge/exp_refineFinal1 -i /data1/bionano/compute/jobs/497/output/contigs/auto_noise/autoNoise1_rescaled.bnx -f -stdout -stderr -maxthreads 56 -usecolor 1 -FP 2.0 -FN 0.10 -sf 0.12 -sd 0.0 -sr 0.03 -res 3.1 -resSD 0.75 -readparameters /data1/bionano/compute/jobs/497/output/contigs/auto_noise/autoNoise1.errbin -output-veto-filter (intervals.txt|\.map)$ -T 1e-11 -A 8 -L 80 -S -1000 -nosplit 2 -biaswt 0.0 -biaswtEnd 0.0 -biaswtOutlier 0.0 -res 3.1 -resSD 0.75 -extend 1 -BestRef 1 -BestRefPV 1 -maptype 0 -PVres 2 -PVendoutlier -AlignRes 1.5 -hashrange 1 -HSDrange 1.0 -hashoffset 1 -hashMultiMatch 30 5 -insertThreads 4 -finalsort-sitesdec -RAmem 3 300 -f -maxInterval 1000 -MinSD 0.0 -minlen 120 -minsites 9 -minlen 150 -maxsites 750 -maxSiteDensity 30 -maxContigSiteDensity 40 -MaxSD 0.12 -MaxSR 0.03 -MaxSF 0.15 -outlier 0.0001 -endoutlier 0.0001 -sf 0.25 -sd 0.11 -minsites 9 -hashgen 5 4 2.4 1.4 0.05 5.0 1 1 2 -hash -hashdelta 14 10 24 -mres 0.9 -hashGC 300 -hashT2 1 -insertThreads 4 -XMAPmapWT 1 -rres 0.9 -maxmem 120 -maxvirtmem 0
	# CompileDir= /home/users4/tanantharaman/branches/Solve3.5/10330.10436rel/10330.10436rel CompileCmd=/opt/gcc-8.3.0/bin/g++ -B/opt/binutils-2.30 -fopenmp -Ofast -mavx512f -mavx512bw -mavx512cd -mavx512dq -mfpmath=sse -DUSE_PFLOAT=1 -DUSE_RFLOAT=1 -DUSE_SSE=1 -DUSE_MFLOAT=1 -DUSE_EPOW=1 -I/opt/glibc-2.27/include -DUSE_STATIC -freciprocal-math -fno-signed-zeros -fno-trapping-math -fno-tree-vectorize -DRELEASE=1 -fno-lto-odr-type-merging  -std=gnu++98  -Wl,--dynamic-linker=/opt/glibc-2.27/lib/ld-linux-x86-64.so.2 -Wl,--rpath=/opt/glibc-2.27/lib -Wl,--rpath=/opt/gcc-8.3.0/lib64 -lrt -lmvec -L/opt/glibc-2.27/lib -L/opt/gcc-8.3.0/lib64 -static -static-libstdc++ -static-libgcc -s SVNversion=10436 $Header: http://svn.bnm.local:81/svn/Informatics/RefAligner/branches/10330/RefAligner.cpp 10409 2019-12-04 20:28:48Z tanantharaman $
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# XMAP File Version:	0.2
	# Label Channels:	1
	# Reference Maps From:	/data1/bionano/compute/jobs/497/output/contigs/alignmolvref/merge/exp_refineFinal1_r.cmap
	# Query Maps From:	/data1/bionano/compute/jobs/497/output/contigs/alignmolvref/merge/exp_refineFinal1_q.cmap
	#h XmapEntryID	QryContigID	RefContigID	QryStartPos	QryEndPos	RefStartPos	RefEndPos	Orientation	Confidence	HitEnum	QryLen	RefLen	LabelChannel	Alignment	MapWt
	#f int        	int        	int        	float      	float    	float      	float    	string     	float     	string 	float 	float 	int         	string   	float
